OSM ID,Highway Type,Buffer Distance (km),Original Global Efficiency,New Global Efficiency,Change in Efficiency
26821992,service,45,0.000425432,0.000425428,-4.49E-09
26821992,service,50,0.00042383,0.000423827,-3.15E-09
26821992,service,60,0.000428611,0.000428609,-1.41E-09
44852909,motorway_link,5,0.002701133,0.002698337,-2.80E-06
44852909,motorway_link,10,0.001934137,0.001932463,-1.67E-06
44852909,motorway_link,15,0.001293284,0.001292678,-6.06E-07
44852909,motorway_link,20,0.001095205,0.001094817,-3.88E-07
44852909,motorway_link,25,0.000962405,0.000962132,-2.73E-07
44852909,motorway_link,30,0.000968443,0.000968349,-9.41E-08
44852909,motorway_link,35,0.000945436,0.00094538,-5.59E-08
44852909,motorway_link,40,0.000807528,0.000807505,-2.38E-08
44852909,motorway_link,45,0.000849531,0.000849513,-1.84E-08
44852909,motorway_link,50,0.000748942,0.000748929,-1.30E-08
44852909,motorway_link,60,0.000591637,0.00059163,-6.83E-09
116869188,tertiary,5,0.011627584,0.011517357,-0.000110227
116869188,tertiary,10,0.004061243,0.004039581,-2.17E-05
116869188,tertiary,15,0.00365188,0.003623107,-2.88E-05
116869188,tertiary,20,0.003074775,0.0030522,-2.26E-05
116869188,tertiary,25,0.002762613,0.002744597,-1.80E-05
116869188,tertiary,30,0.002298221,0.002287178,-1.10E-05
116869188,tertiary,35,0.001764244,0.001756715,-7.53E-06
116869188,tertiary,40,0.001146907,0.001142674,-4.23E-06
116869188,tertiary,45,0.00089269,0.000889798,-2.89E-06
116869188,tertiary,50,0.000771957,0.000769895,-2.06E-06
116869188,tertiary,60,0.000618962,0.000617689,-1.27E-06
198474190,motorway,5,0.002127609,0.002107025,-2.06E-05
198474190,motorway,10,0.001447197,0.0014449,-2.30E-06
198474190,motorway,15,0.001137959,0.001126848,-1.11E-05
198474190,motorway,20,0.000820577,0.000812549,-8.03E-06
198474190,motorway,25,0.000629367,0.000623359,-6.01E-06
198474190,motorway,30,0.000457077,0.000452567,-4.51E-06
198474190,motorway,35,0.000434,0.000430172,-3.83E-06
198474190,motorway,40,0.000425037,0.000421603,-3.43E-06
198474190,motorway,45,0.000417309,0.00041386,-3.45E-06
198474190,motorway,50,0.000397849,0.000395126,-2.72E-06
198474190,motorway,60,0.000381601,0.000380992,-6.09E-07
31030379,motorway,5,0.005242015,0.005192822,-4.92E-05
31030379,motorway,10,0.003113195,0.003111494,-1.70E-06
31030379,motorway,15,0.001588233,0.001587495,-7.38E-07
31030379,motorway,20,0.001114929,0.001109167,-5.76E-06
31030379,motorway,25,0.000849248,0.000844344,-4.90E-06
31030379,motorway,30,0.00068789,0.000684342,-3.55E-06
31030379,motorway,35,0.000665459,0.00066233,-3.13E-06
31030379,motorway,40,0.000665975,0.00066525,-7.25E-07
31030379,motorway,45,0.000565738,0.00056516,-5.77E-07
31030379,motorway,50,0.000539421,0.000538907,-5.13E-07
31030379,motorway,60,0.00045043,0.000450095,-3.35E-07
32352254,motorway,5,0.002465804,0.002429965,-3.58E-05
32352254,motorway,10,0.001494892,0.001476784,-1.81E-05
32352254,motorway,15,0.001123436,0.001107226,-1.62E-05
32352254,motorway,20,0.000962106,0.000946244,-1.59E-05
32352254,motorway,25,0.000722589,0.000711641,-1.09E-05
32352254,motorway,30,0.000889613,0.000879646,-9.97E-06
32352254,motorway,35,0.000877943,0.000868441,-9.50E-06
32352254,motorway,40,0.000793136,0.000786681,-6.45E-06
32352254,motorway,45,0.000802097,0.000796037,-6.06E-06
32352254,motorway,50,0.00072574,0.000720864,-4.88E-06
32352254,motorway,60,0.000581869,0.00057876,-3.11E-06
213795181,secondary,5,0.004235626,0.004199278,-3.63E-05
213795181,secondary,10,0.002523902,0.002515157,-8.74E-06
213795181,secondary,15,0.0019003,0.001894847,-5.45E-06
213795181,secondary,20,0.001699248,0.001698247,-1.00E-06
213795181,secondary,25,0.001323946,0.001323311,-6.35E-07
213795181,secondary,30,0.000796186,0.000796039,-1.47E-07
213795181,secondary,35,0.000663152,0.000663046,-1.06E-07
213795181,secondary,40,0.000592042,0.000591956,-8.59E-08
213795181,secondary,45,0.000452201,0.00045215,-5.07E-08
213795181,secondary,50,0.000439659,0.000439623,-3.64E-08
213795181,secondary,60,0.000406906,0.00040689,-1.59E-08
298413217,motorway,5,0.014847812,0.014660354,-0.000187458
298413217,motorway,10,0.004209609,0.004180502,-2.91E-05
298413217,motorway,15,0.002235024,0.002220379,-1.46E-05
298413217,motorway,20,0.001914049,0.001906416,-7.63E-06
298413217,motorway,25,0.00161891,0.001614073,-4.84E-06
298413217,motorway,30,0.001249962,0.00124584,-4.12E-06
298413217,motorway,35,0.001054908,0.001051152,-3.76E-06
298413217,motorway,40,0.000964318,0.000960213,-4.10E-06
298413217,motorway,45,0.000784972,0.000781626,-3.35E-06
298413217,motorway,50,0.000755808,0.000752173,-3.63E-06
298413217,motorway,60,0.000572367,0.00056979,-2.58E-06
306578526,motorway,5,0.020901113,0.020504693,-0.000396421
306578526,motorway,10,0.005028301,0.004993468,-3.48E-05
306578526,motorway,15,0.001992346,0.001989862,-2.48E-06
306578526,motorway,20,0.001400592,0.001398707,-1.89E-06
306578526,motorway,25,0.001565112,0.001559581,-5.53E-06
306578526,motorway,30,0.001436184,0.001431557,-4.63E-06
306578526,motorway,35,0.001068025,0.001064377,-3.65E-06
306578526,motorway,40,0.000968273,0.000964171,-4.10E-06
306578526,motorway,45,0.000846863,0.000843168,-3.70E-06
306578526,motorway,50,0.000777911,0.000774086,-3.82E-06
306578526,motorway,60,0.000622459,0.000619682,-2.78E-06
26623007,track,5,0.003626916,0.003576673,-5.02E-05
26623007,track,10,0.002718048,0.002707218,-1.08E-05
26623007,track,15,0.00177257,0.001766591,-5.98E-06
26623007,track,20,0.000972902,0.000970164,-2.74E-06
26623007,track,25,0.000692518,0.000690805,-1.71E-06
26623007,track,30,0.000540112,0.000538968,-1.14E-06
26623007,track,35,0.000562059,0.000560994,-1.06E-06
26623007,track,40,0.000377194,0.000376591,-6.03E-07
26623007,track,45,0.000447418,0.000446908,-5.11E-07
26623007,track,50,0.000494479,0.000494058,-4.21E-07
26623007,track,60,0.000452224,0.000451949,-2.75E-07
1096819314,secondary,5,0.021939885,0.021916185,-2.37E-05
1096819314,secondary,10,0.004261023,0.004260942,-8.06E-08
1096819314,secondary,15,0.003476291,0.003476246,-4.45E-08
1096819314,secondary,20,0.002974259,0.002974227,-3.20E-08
1096819314,secondary,25,0.002565285,0.002565263,-2.13E-08
1096819314,secondary,30,0.002322738,0.002322722,-1.60E-08
1096819314,secondary,35,0.001801784,0.001801775,-8.56E-09
1096819314,secondary,40,0.00104073,0.001040726,-3.97E-09
1096819314,secondary,45,0.0009185,0.000918498,-2.10E-09
1096819314,secondary,50,0.000769809,0.000769807,-1.58E-09
1096819314,secondary,60,0.000579666,0.000579665,-7.72E-10
27834821,motorway,5,0.006292158,0.006241313,-5.08E-05
27834821,motorway,10,0.002343944,0.002338117,-5.83E-06
27834821,motorway,15,0.001423297,0.001421906,-1.39E-06
27834821,motorway,20,0.000954104,0.000953194,-9.10E-07
27834821,motorway,25,0.000737403,0.000736939,-4.64E-07
27834821,motorway,30,0.000723887,0.000723423,-4.64E-07
27834821,motorway,35,0.000633848,0.000633517,-3.31E-07
27834821,motorway,40,0.000522939,0.000522646,-2.93E-07
27834821,motorway,45,0.000559821,0.000559658,-1.64E-07
27834821,motorway,50,0.000508737,0.000506139,-2.60E-06
27834821,motorway,60,0.000579554,0.000577364,-2.19E-06
94130762,motorway,5,0.004476663,0.004433255,-4.34E-05
94130762,motorway,10,0.002408941,0.002390829,-1.81E-05
94130762,motorway,15,0.001598241,0.001586824,-1.14E-05
94130762,motorway,20,0.001676613,0.001673413,-3.20E-06
94130762,motorway,25,0.001061586,0.001059976,-1.61E-06
94130762,motorway,30,0.000767863,0.00076202,-5.84E-06
94130762,motorway,35,0.000648109,0.000643111,-5.00E-06
94130762,motorway,40,0.000575137,0.000570924,-4.21E-06
94130762,motorway,45,0.000445589,0.000442779,-2.81E-06
94130762,motorway,50,0.000422453,0.000419874,-2.58E-06
94130762,motorway,60,0.000436956,0.000435118,-1.84E-06
26647643,motorway,5,0.006690924,0.006662969,-2.80E-05
26647643,motorway,10,0.005000164,0.004996971,-3.19E-06
26647643,motorway,15,0.003213931,0.003197967,-1.60E-05
26647643,motorway,20,0.00271337,0.002699205,-1.42E-05
26647643,motorway,25,0.002459307,0.002445646,-1.37E-05
26647643,motorway,30,0.00205395,0.002043107,-1.08E-05
26647643,motorway,35,0.001495289,0.001483849,-1.14E-05
26647643,motorway,40,0.001196567,0.001189531,-7.04E-06
26647643,motorway,45,0.000881146,0.000876217,-4.93E-06
26647643,motorway,50,0.000743816,0.000742421,-1.39E-06
26647643,motorway,60,0.000534659,0.000533755,-9.04E-07
31555943,tertiary,5,0.006953662,0.006853247,-0.000100416
31555943,tertiary,10,0.003564222,0.003545949,-1.83E-05
31555943,tertiary,15,0.003713452,0.003687415,-2.60E-05
31555943,tertiary,20,0.002721552,0.002713069,-8.48E-06
31555943,tertiary,25,0.002218711,0.002213515,-5.20E-06
31555943,tertiary,30,0.00178698,0.0017833,-3.68E-06
31555943,tertiary,35,0.00132982,0.001327402,-2.42E-06
31555943,tertiary,40,0.001099391,0.001097532,-1.86E-06
31555943,tertiary,45,0.000912715,0.00091152,-1.20E-06
31555943,tertiary,50,0.000685832,0.000685018,-8.15E-07
31555943,tertiary,60,0.000527344,0.000526844,-5.00E-07
35287224,motorway,5,0.030887563,0.030403953,-0.00048361
35287224,motorway,10,0.009153,0.00902224,-0.00013076
35287224,motorway,15,0.005069876,0.005011394,-5.85E-05
35287224,motorway,20,0.002760613,0.002752793,-7.82E-06
35287224,motorway,25,0.001972172,0.001967115,-5.06E-06
35287224,motorway,30,0.001459331,0.001454151,-5.18E-06
35287224,motorway,35,0.001185356,0.00118147,-3.89E-06
35287224,motorway,40,0.001073891,0.001070208,-3.68E-06
35287224,motorway,45,0.000868704,0.000865641,-3.06E-06
35287224,motorway,50,0.000798536,0.00079529,-3.25E-06
35287224,motorway,60,0.000630581,0.000627751,-2.83E-06
26371570,motorway,5,0.010781557,0.010754222,-2.73E-05
26371570,motorway,10,0.003981544,0.003971015,-1.05E-05
26371570,motorway,15,0.00353859,0.003526268,-1.23E-05
26371570,motorway,20,0.003000329,0.002990499,-9.83E-06
26371570,motorway,25,0.002605848,0.00259163,-1.42E-05
26371570,motorway,30,0.002320804,0.002308918,-1.19E-05
26371570,motorway,35,0.00187628,0.001866889,-9.39E-06
26371570,motorway,40,0.001128748,0.001123562,-5.19E-06
26371570,motorway,45,0.000923054,0.000917272,-5.78E-06
26371570,motorway,50,0.0007616,0.000757423,-4.18E-06
26371570,motorway,60,0.000615631,0.000614844,-7.86E-07
686173366,motorway,5,0.013024806,0.012710741,-0.000314065
686173366,motorway,10,0.005042142,0.005013529,-2.86E-05
686173366,motorway,15,0.00205102,0.002049918,-1.10E-06
686173366,motorway,20,0.001830943,0.001830313,-6.30E-07
686173366,motorway,25,0.001248642,0.00124825,-3.92E-07
686173366,motorway,30,0.00104127,0.00103613,-5.14E-06
686173366,motorway,35,0.000897981,0.000896821,-1.16E-06
686173366,motorway,40,0.000753968,0.000753057,-9.12E-07
686173366,motorway,45,0.000647112,0.000646337,-7.75E-07
686173366,motorway,50,0.000554452,0.000553772,-6.81E-07
686173366,motorway,60,0.00047288,0.000471479,-1.40E-06
401619276,tertiary,5,0.008205887,0.008040837,-0.00016505
401619276,tertiary,10,0.002527211,0.002524321,-2.89E-06
401619276,tertiary,15,0.001752031,0.001750555,-1.48E-06
401619276,tertiary,20,0.001105669,0.001105153,-5.16E-07
401619276,tertiary,25,0.001218386,0.001218201,-1.85E-07
401619276,tertiary,30,0.001268707,0.001268636,-7.10E-08
401619276,tertiary,35,0.000974387,0.000974353,-3.33E-08
401619276,tertiary,40,0.000903686,0.00090366,-2.57E-08
401619276,tertiary,45,0.000847586,0.000847566,-1.95E-08
401619276,tertiary,50,0.000771488,0.000771473,-1.49E-08
401619276,tertiary,60,0.00062356,0.000623553,-7.32E-09
298413215,motorway,5,0.020320198,0.019399447,-0.000920751
298413215,motorway,10,0.005916297,0.005794955,-0.000121342
298413215,motorway,15,0.003434616,0.003413276,-2.13E-05
298413215,motorway,20,0.00321253,0.003195043,-1.75E-05
298413215,motorway,25,0.002647097,0.002632504,-1.46E-05
298413215,motorway,30,0.001732963,0.001690532,-4.24E-05
298413215,motorway,35,0.001238096,0.00120541,-3.27E-05
298413215,motorway,40,0.001102932,0.001070136,-3.28E-05
298413215,motorway,45,0.000889336,0.000862748,-2.66E-05
298413215,motorway,50,0.000721217,0.00069827,-2.29E-05
298413215,motorway,60,0.000650355,0.000638384,-1.20E-05
25891917,motorway,5,0.005751377,0.005697306,-5.41E-05
25891917,motorway,10,0.003267136,0.003265675,-1.46E-06
25891917,motorway,15,0.00196314,0.001962272,-8.68E-07
25891917,motorway,20,0.001371926,0.001359598,-1.23E-05
25891917,motorway,25,0.000718551,0.000713577,-4.97E-06
25891917,motorway,30,0.000659413,0.000655181,-4.23E-06
25891917,motorway,35,0.000572421,0.000568302,-4.12E-06
25891917,motorway,40,0.000508934,0.000505743,-3.19E-06
25891917,motorway,45,0.000503302,0.000500582,-2.72E-06
25891917,motorway,50,0.000540001,0.000539394,-6.07E-07
25891917,motorway,60,0.000470666,0.0004702,-4.65E-07
584989688,secondary,5,0.006504407,0.006185407,-0.000319
584989688,secondary,10,0.003211248,0.00302356,-0.000187687
584989688,secondary,15,0.001494731,0.001441532,-5.32E-05
584989688,secondary,20,0.000856194,0.000827118,-2.91E-05
584989688,secondary,25,0.000755242,0.000732507,-2.27E-05
584989688,secondary,30,0.000619639,0.000597942,-2.17E-05
584989688,secondary,35,0.00056872,0.000550324,-1.84E-05
584989688,secondary,40,0.000586999,0.000572046,-1.50E-05
584989688,secondary,45,0.000630041,0.000618377,-1.17E-05
584989688,secondary,50,0.000645157,0.00063813,-7.03E-06
584989688,secondary,60,0.000574118,0.000570384,-3.73E-06
445244385,secondary,5,0.006425109,0.005869019,-0.000556089
445244385,secondary,10,0.003250685,0.003168226,-8.25E-05
445244385,secondary,15,0.001977657,0.001924565,-5.31E-05
445244385,secondary,20,0.001271964,0.001267202,-4.76E-06
445244385,secondary,25,0.0007362,0.000733976,-2.22E-06
445244385,secondary,30,0.000667977,0.000666163,-1.81E-06
445244385,secondary,35,0.000580585,0.000579119,-1.47E-06
445244385,secondary,40,0.000588765,0.000587711,-1.05E-06
445244385,secondary,45,0.000554292,0.000553848,-4.44E-07
445244385,secondary,50,0.000533329,0.000532999,-3.30E-07
445244385,secondary,60,0.000450304,0.000450108,-1.96E-07
306578527,motorway,5,0.002465161,0.002463482,-1.68E-06
306578527,motorway,10,0.001750794,0.001748273,-2.52E-06
306578527,motorway,15,0.001135677,0.001134398,-1.28E-06
306578527,motorway,20,0.001014552,0.001013663,-8.88E-07
306578527,motorway,25,0.001386611,0.001380383,-6.23E-06
306578527,motorway,30,0.001168582,0.001163206,-5.38E-06
306578527,motorway,35,0.000960832,0.000956405,-4.43E-06
306578527,motorway,40,0.000868084,0.000863309,-4.78E-06
306578527,motorway,45,0.000832391,0.000827835,-4.56E-06
306578527,motorway,50,0.000712549,0.000708842,-3.71E-06
306578527,motorway,60,0.000561388,0.000559031,-2.36E-06
312144401,service,5,0.013689693,0.013638934,-5.08E-05
312144401,service,10,0.004459646,0.00445369,-5.96E-06
312144401,service,15,0.003469292,0.003467604,-1.69E-06
312144401,service,20,0.001716759,0.001716382,-3.77E-07
312144401,service,25,0.001133629,0.001133446,-1.83E-07
312144401,service,30,0.000943561,0.00094345,-1.11E-07
312144401,service,35,0.000611923,0.000611877,-4.59E-08
312144401,service,40,0.000509641,0.000509619,-2.16E-08
312144401,service,45,0.000447274,0.000447261,-1.24E-08
312144401,service,50,0.000386736,0.000386728,-8.48E-09
312144401,service,60,0.000334825,0.00033482,-5.61E-09
26296167,motorway,5,0.012561786,0.012221992,-0.000339794
26296167,motorway,10,0.003239389,0.003235013,-4.38E-06
26296167,motorway,15,0.00244636,0.002443923,-2.44E-06
26296167,motorway,20,0.00186803,0.001867446,-5.84E-07
26296167,motorway,25,0.001431873,0.001431507,-3.66E-07
26296167,motorway,30,0.00126786,0.00126621,-1.65E-06
26296167,motorway,35,0.000924013,0.000922873,-1.14E-06
26296167,motorway,40,0.000746729,0.000745837,-8.92E-07
26296167,motorway,45,0.000663279,0.000662544,-7.35E-07
26296167,motorway,50,0.000557329,0.000556744,-5.85E-07
26296167,motorway,60,0.000474114,0.000473784,-3.30E-07
34174814,motorway,5,0.001933686,0.00192767,-6.02E-06
34174814,motorway,10,0.002257347,0.002254397,-2.95E-06
34174814,motorway,15,0.00119769,0.001186319,-1.14E-05
34174814,motorway,20,0.000854185,0.000846477,-7.71E-06
34174814,motorway,25,0.000618931,0.000613154,-5.78E-06
34174814,motorway,30,0.000516285,0.00051213,-4.16E-06
34174814,motorway,35,0.000458161,0.000454258,-3.90E-06
34174814,motorway,40,0.000434017,0.000430548,-3.47E-06
34174814,motorway,45,0.0004719,0.000468568,-3.33E-06
34174814,motorway,50,0.000499353,0.000497331,-2.02E-06
34174814,motorway,60,0.000419313,0.000417916,-1.40E-06
26296167,motorway,5,0.012561786,0.012221992,-0.000339794
26296167,motorway,10,0.003239389,0.003235013,-4.38E-06
26296167,motorway,15,0.00244636,0.002443923,-2.44E-06
26296167,motorway,20,0.00186803,0.001867446,-5.84E-07
26296167,motorway,25,0.001431873,0.001431507,-3.66E-07
26296167,motorway,30,0.00126786,0.00126621,-1.65E-06
26296167,motorway,35,0.000924013,0.000922873,-1.14E-06
26296167,motorway,40,0.000746729,0.000745837,-8.92E-07
26296167,motorway,45,0.000663279,0.000662544,-7.35E-07
26296167,motorway,50,0.000557329,0.000556744,-5.85E-07
26296167,motorway,60,0.000474114,0.000473784,-3.30E-07
978715819,secondary,5,0.004224578,0.004217418,-7.16E-06
978715819,secondary,10,0.002534212,0.002532477,-1.74E-06
978715819,secondary,15,0.001905845,0.001904774,-1.07E-06
978715819,secondary,20,0.001710245,0.001710044,-2.01E-07
978715819,secondary,25,0.001392991,0.001392858,-1.34E-07
978715819,secondary,30,0.000804902,0.000804873,-2.93E-08
978715819,secondary,35,0.000663808,0.000663787,-2.10E-08
978715819,secondary,40,0.000594776,0.000594759,-1.71E-08
978715819,secondary,45,0.000456636,0.000456626,-1.02E-08
978715819,secondary,50,0.000442321,0.000442313,-7.26E-09
978715819,secondary,60,0.000410171,0.000410168,-3.17E-09
283269174,primary,5,0.011580647,0.010010018,-0.00157063
283269174,primary,10,0.003496062,0.003258436,-0.000237626
283269174,primary,15,0.001651977,0.001575107,-7.69E-05
283269174,primary,20,0.001334612,0.001270108,-6.45E-05
283269174,primary,25,0.00109818,0.001053622,-4.46E-05
283269174,primary,30,0.000937908,0.000907337,-3.06E-05
283269174,primary,35,0.000559288,0.000547619,-1.17E-05
283269174,primary,40,0.000496252,0.000488523,-7.73E-06
283269174,primary,45,0.000431076,0.000424788,-6.29E-06
283269174,primary,50,0.000396282,0.000390932,-5.35E-06
283269174,primary,60,0.000391755,0.000387946,-3.81E-06
143084369,track,5,0.003222373,0.00322098,-1.39E-06
143084369,track,10,0.001945702,0.001945143,-5.59E-07
143084369,track,15,0.001204612,0.001204355,-2.57E-07
143084369,track,20,0.001067617,0.001067497,-1.20E-07
143084369,track,25,0.00082715,0.000827076,-7.49E-08
143084369,track,30,0.001037133,0.001037105,-2.79E-08
143084369,track,35,0.000904419,0.000904408,-1.09E-08
143084369,track,40,0.000836118,0.000836111,-7.14E-09
143084369,track,45,0.00082538,0.000825374,-5.71E-09
